Date,SPY,IWM,EFA,EEM,TLT,LQD,HYG,EMB,TIP,GLD,GSG,IYR
2008-12-09,89.5,46.649,41.7,23.65,112.42,93.46,64.81,80.89,96.57,76.33,27.96,34.52
2008-12-10,90.11,47.75,42.798,25.06,112.15,93.68,64.76,80.48,95.94,79.75,28.42,36.81
2008-12-11,87.94,45.33,42.61,24.42,112.37,94,64.26,80.6,97,80.65,29.51,31.5
2008-12-12,88.99,46.89,43.03,24.76,112.37,94.51,65.15,79.53,96.6119,80.81,29.48,34.48
2008-12-15,87.75,45.38,43.14,24.43,113.65,94.48,64.805,81.262,96.2,82.6,29.06,33.5
2008-12-16,91.88,48.33,45.62,26.38,116.46,96.42,66.0139,81.99,99.29,84.46,29.13,37.58
2008-12-17,90.99,48.77,45.39,25.92,119.62,97.85,67.7,82.825,101.19,85.43,28.64,38.53
2008-12-18,89.29,48.46,44,25.35,122.13,100.22,71.63,86.4,101.75,83.87,27.32,35.49
2008-12-19,88.19,48.7,43.36,25.44,122.26,98.73,71.15,87.6,100.01,82.63,27.51,37.25
2008-12-22,87.06,47.76,43.06,24.49,121.32,99.92,74,87.69,100.73,83.46,26.69,36.47
2008-12-23,86.16,46.71,42.2,23.95,121.16,100.25,75.08,88.68,100.48,82.63,26.67,35.29
2008-12-24,86.66,46.88,42.76,24.12,120.9,100.5,73.9,88.82,100.5,83.46,26.09,35.56
2008-12-25,86.66,46.88,42.76,24.12,120.9,100.5,73.9,88.82,100.5,83.46,26.09,35.56
2008-12-26,87.16,47.55,42.96,24.04,121.3,100.69,75.31,91.73,100.732,85.6,26.15,36.03
2008-12-29,86.91,46.82,42.97,24,120.75,100.58,75.29,91.648,100.4,86.35,26.66,34
2008-12-30,88.97,48.12,44.26,24.64,121.9,101.46,75.52,91.286,98.94,85.9,26.8,35.54
2008-12-31,90.24,49.24,44.86,24.97,119.35,101.65,76.01,93.78,99.24,86.52,28.61,37.23
2009-01-01,90.24,49.24,44.86,24.97,119.35,101.65,76.01,93.78,99.24,86.52,28.61,37.23
2009-01-02,92.96,50.22,45.44,26.16,116.35,100.61,75.77,95.39,97.38,86.23,29.61,36.21
2009-01-05,92.85,50.4,44.71,26.5,113.35,101.3,79.43,95.15,97.02,84.48,30.631,35.5
2009-01-06,93.47,51.25,45.19,27.1,112.21,101.47,80.1,85.53,97.74,85.13,31.2,37.26
2009-01-07,90.67,49.74,44.41,25.54,112.65,100.62,78.654,87.5055,97.86,82.75,29.02,36
2009-01-08,91.042,49.98,45.07,25.43,112.56,101.34,77.51,88.12,98.64,84.46,28.62,35.84
2009-01-09,89.09,48.13,43.51,24.88,112.73,102.6,78.6499,89.51,99.51,83.92,28.37,34.19
2009-01-12,86.95,46.7,42.46,23.83,113.9,102.07,76.94,86.01,100.01,80.76,27.03,32.2
2009-01-13,87.11,47.32,41.68,23.9,114.02,101.85,76.6581,87.25,99.99,80.88,27.63,33.17
2009-01-14,84.37,45.24,39.97,22.74,115.9,101.4,75.68,88.48,100.1045,79.79,27.2,31.45
2009-01-15,84.4,45.97,40.33,23,116.09,101.6,75.38,88.19,100.11,80.39,26.13,32.36
2009-01-16,85.06,46.48,40.57,23.25,114.3,101.6,75.99,86,99.696,82.71,26.61,33.55
2009-01-19,85.06,46.48,40.57,23.25,114.3,101.6,75.99,86,99.696,82.71,26.61,33.55
2009-01-20,80.57,43.33,37.6,21.52,114.28,100.1,74.69,83.8,99.64,84.52,25.7,29.92
2009-01-21,84.05,45.49,39.44,22.69,110.67,99.6,74.7,82.57,98.12,84.15,26.14,32.9
2009-01-22,82.75,44.17,38.52,21.94,108.54,99.23,74.5,83.3,98.29,84.58,25.96,31.23
2009-01-23,83.11,44.39,38.25,22.22,107.69,98.57,73.31,84.3999,98.65,88.53,26.73,32.22
2009-01-26,83.68,44.89,39,22.48,106.75,97.69,73.5,84.27,98.32,88.95,27.05,31.95
2009-01-27,84.53,45.38,39.76,22.88,109.26,99.53,74.18,85.304,99.17,88.38,26.31,32.53
2009-01-28,87.39,47.25,40.93,24.04,106.53,100.32,76.81,87.69,99.23,87.415,26.29,35.12
2009-01-29,84.55,45.4,39.07,22.82,104.08,99.1177,74.9,87.99,98.74,89.5,26.42,32.37
2009-01-30,82.83,44.48,38.7,22.65,103.75,99.82,75.24,87.25,99.2,91.31,25.65,31.34
2009-02-02,82.58,44.84,38.32,22.42,105.39,98.85,72.9,84.071,99.56,88.84,25.82,31.54
2009-02-03,83.74,45.16,39.42,23.09,102.88,98.52,73.03,85.35,99.2,88.47,25.85,31.42
2009-02-04,83.33,44.83,39.22,23.26,102.52,98.56,72.97,83.93,99,89.18,25.62,30.68
2009-02-05,84.57,45.35,39.78,23.75,102.61,97.7,72.37,82.5,98.89,90.12,25.87,30.21
2009-02-06,86.98,46.96,40.7,24.94,102.29,98.28,73.83,82.9499,99.46,89.59,25.7701,32.28
2009-02-09,87.1,46.75,40.69,24.81,102.62,98.4604,74.4,83.66,100.5,88.32,25.65,32.72
2009-02-10,83.11,44.59,38.67,23.31,104.85,98.9385,73.91,84.96,100.96,90.21,25.2,29.91
2009-02-11,83.6,44.76,39.09,24.01,106.21,99.28,73.74,84.39,100.69,92.29,24.53,30.67
2009-02-12,83.66,45.14,38.97,23.86,105.21,99.36,73.51,82.7,100.33,93.17,24.73,30.22
2009-02-13,82.76,44.67,38.55,23.98,102.41,98.6,73.8,82.688,99.91,92.55,24.01,28.41
2009-02-16,82.76,44.67,38.55,23.98,102.41,98.6,73.8,82.688,99.91,92.55,24.01,28.41
2009-02-17,79.22,42.9,36.5,22.45,105.6,99.14,71.92,81.51,100.52,95.45,22.34,26.62
2009-02-18,79.03,42.29,36.47,22.29,104.7,98.65,71.49,82.23,99.89,96.91,22.09,26.73
2009-02-19,78.181,41.7,36.42,22.08,102.92,97.84,71.85,81.71,99.61,95.77,22.59,25.7
2009-02-20,77.42,41.14,35.89,21.52,103.92,97.43,70.8,80.78,99.96,97.8,22.4,27.35
2009-02-23,74.65,39.56,34.52,20.99,104.88,97.1,69.02,81.95,99.86,97.73,22.102,25.27
2009-02-24,77.48,41.02,35.96,22.14,104.77,96.75,70,83.5,99,94.73,22.775,27.35
2009-02-25,76.872,40.17,34.97,21.76,103.56,95.43,69.66,82.25,98.41,93.15,23.56,26.66
2009-02-26,75.62,39.42,34.68,21.57,102.47,94.82,68.28,82.16,97.62,93.057,24.19,25.53
2009-02-27,73.93,39.15,34.68,21.23,101.88,94.16,67.25,81.9,97.02,92.63,24.08,25.14
2009-03-02,70.6,36.94,32.69,19.94,103.28,93.69,65.15,81,97.627,90.93,22.48,23.38
2009-03-03,70.07,36.24,32.56,20.22,102.59,93.18,65.41,80.5,97.41,90.04,22.93,23.47
2009-03-04,71.73,36.99,34.01,21.64,102.12,93.15,65.4,79.3,97.224,88.99,24.03,24.09
2009-03-05,68.8,35.02,32.64,20.75,104.96,92.9,62.3,79.01,98.123,91.987,23.68,22.54
2009-03-06,68.92,35.2,32.58,21.1,104.26,93.1,62,78.302,97.47,92.29,24.17,22.21
2009-03-09,68.11,34.39,31.7,20.69,103.65,90.54,61.64,77.9401,97.1,90.57,24.32,22.68
2009-03-10,72.17,36.63,33.83,22.37,101.66,91.85,64.69,78.23,96.48,88.14,24.104,25.68
2009-03-11,72.64,36.68,34.02,22.37,102.76,91.88,65.72,80.97,96.9609,89.22,23.1,25.24
2009-03-12,75.5,38.96,34.79,23.23,103.25,91.8,66.81,81.87,98.43,91.1,24.39,27.23
2009-03-13,76.09,39.37,35.02,23.36,102.73,92.65,66.96,82.63,98.4,91.3,24.05,26.65
2009-03-16,75.86,38.66,35.4,23.38,101.11,92.78,67.342,83.72,98.3,90.8,24.36,24.69
2009-03-17,78.18,40.45,36.33,23.89,100.56,92.53,66.96,83.76,98.2,90.04,25.0064,26.53
2009-03-18,79.93,41.85,37.37,24.39,104.37,94.5,68.5,85.12,101.83,93.09,25.27,27.9
2009-03-19,78.94,41.41,37.35,24.23,104.5,94.7,67.9,86.1,102.3,94.35,25.98,26.31
2009-03-20,76.71,39.98,36.83,23.9,103.92,93.74,67.77,85.83,101.79,93.59,26.39,24.35
2009-03-23,82.22,43.38,39.48,26.11,103.02,94.03,69.17,85.82,101.774,92.08,27.09,28
2009-03-24,80.6,41.56,38.24,25.3,104,93.1,69.3,86.3,102.35,90.95,26.83,26
2009-03-25,81.45,42.73,38.83,25.68,102.6,92.65,69.67,85.7,102.2,91.98,26.385,25.78
2009-03-26,83.11,44.38,39.35,26.38,103.79,93.13,70.75,85.44,103.34,91.93,26.7,26.42
2009-03-27,81.61,42.89,38.09,25.6,104.56,93.42,70.03,85.98,103.08,90.69,25.94,25.36
2009-03-30,78.79,41.66,36.64,24.28,104.96,93.35,66.75,84.8,103.27,89.98,24.79,23.97
2009-03-31,79.52,42.05,37.59,24.81,105.71,94.12,67.8,85.574,102.75,90.28,25.18,25.46
2009-04-01,81.06,42.78,38.57,25.63,106.37,93.46,67.1,85.09,102.64,91.03,24.86,25.23
2009-04-02,83.43,44.92,40.31,27.02,105.07,93.49,69.54,86.6,102.01,88.8,26.24,26.9
2009-04-03,84.26,45.63,40.54,27.35,102.92,92.91,70.52,86.4,101.34,87.59,26.24,29.31
2009-04-06,83.6,44.85,39.7,27.01,102.48,92.86,70.29,88.06,101.26,85.27,26,28.84
2009-04-07,81.65,43.26,38.87,26.39,102.74,92.82,69.48,88,101.12,86.74,25.43,26.67
2009-04-08,82.53,44.06,39.26,26.78,103.65,93.75,70.3,88.62,101.62,86.61,25.51,27.23
2009-04-09,85.81,46.64,40.31,27.95,102.35,94.38,72.3,88.13,101.31,86.31,26.4,30.48
2009-04-10,85.81,46.64,40.31,27.95,102.35,94.38,72.3,88.13,101.31,86.31,26.4,30.48
2009-04-13,85.83,46.66,40.71,28.12,103.29,95.29,72.25,90,101.77,87.88,25.89,30.87
2009-04-14,84.35,45.31,40.32,27.67,103.83,95.54,71.88,89,101.82,87.37,25.6,28.34
2009-04-15,85.25,46,40.85,28.07,103.65,96.28,72.49,90.575,101.88,87.5,25.92,30.66
2009-04-16,86.5,47.33,41.11,28.31,102.83,96.69,73.64,90.1,101.5,85.81,26.1,31.91
2009-04-17,87.08,47.75,40.97,28.11,101.7,96.57,75.25,90.44,100.5,85.22,25.84,32.23
2009-04-20,83.43,45.3,39.29,26.74,103.24,96.04,72.5,89.5,100.59,86.95,24.3,28.78
2009-04-21,85.06,46.87,40.19,27.31,102.22,96.34,73.32,89.5,100.25,86.89,24.4872,31.41
2009-04-22,84.54,46.86,39.87,27.08,101.6,96.1,73.67,89.64,100.5,87.38,24.27,30.35
2009-04-23,85.37,46.75,40.87,27.5,101.59,96.02,73.59,88.74,101.03,88.8,24.66,31.61
2009-04-24,86.66,47.62,41.5,28.02,100.57,96.23,74.73,89.46,101.25,89.72,25.13,33.28
2009-04-27,85.84,47.11,41.01,27.08,101,96.11,74.14,88.525,101.35,89.01,24.4,31.4
2009-04-28,85.57,47.18,40.62,26.99,99.35,95.8,74.3,89.44,101.35,87.75,24.32,31.74
2009-04-29,87.39,48.97,41.66,28.41,98.47,96.26,75.68,89.31,100.93,88.33,24.9,33
2009-04-30,87.42,48.52,41.92,28.67,98.08,96.2,76.27,91.62,100.44,87.27,24.79,33
2009-05-01,87.89,48.82,42.41,29.09,97.11,95.97,75.56,91.2,98.852,86.95,25.82,31.88
2009-05-04,90.88,50.6,44.17,31.1,97.43,96.2,75.3748,91.28,99.03,88.6401,26.4337,34.64
2009-05-05,90.57,50.35,43.73,30.82,97.31,96.51,76.03,93.05,99.06,88.25,26.24,33.48
2009-05-06,92.141,50.49,44.79,31.349,97.08,96.94,76.66,93.71,99.46,89.54,27.1,34.6
2009-05-07,90.86,49.3,44.04,30.57,94.71,96.01,75.4,94.4,99.56,89.44,27.31,32.6
2009-05-08,92.98,51.01,45.95,31.59,94.94,96.62,76.75,94.895,99.6,89.98,28.0967,34.81
2009-05-11,91.24,50.26,44.78,30.85,96.29,96.91,76.35,94.75,100.1,89.69,28.05,33.79
2009-05-12,90.97,49.55,45.26,31.07,96.64,97.18,76.65,94,100.41,90.7,28.09,33.25
2009-05-13,88.68,47.28,43.72,29.93,97.69,97,75.65,93.63,100.39,91.09,27.68,30.99
2009-05-14,89.44,47.94,44.15,30.36,98.07,97.22,74.85,93.25,100.95,91.03,27.7892,31.98
2009-05-15,88.71,47.76,43.75,30.08,98.04,97.2,73.8,92.91,101.16,91.55,26.89,30.93
2009-05-18,91.23,49.36,45.42,31.75,96.52,97.06,75.37,93.14,101.13,90.36,27.98,33.25
2009-05-19,91.12,49.38,45.83,32.11,96.01,97.45,75.87,93.62,101.33,90.96,27.96,32.72
2009-05-20,90.51,48.92,46.13,32.21,97.02,98.01,76.99,93.33,101.87,92.25,28.5,32.34
2009-05-21,89.21,48.29,45.78,31.61,94.58,97.01,76,94.17,100.87,93.85,28.17,32.4
2009-05-22,89.02,47.79,46.04,31.75,93.53,96.88,77.05,93.86,101.05,94.15,28.44,31.71
2009-05-25,89.02,47.79,46.04,31.75,93.53,96.88,77.05,93.86,101.05,94.15,28.44,31.71
2009-05-26,91.3,50.07,46.96,32.13,92.12,96.84,76.85,94,100.62,93.76,28.48,33.35
2009-05-27,89.67,49.1,46.05,31.76,90.492,96.17,76.99,94.24,100.39,93.45,28.7,32.24
2009-05-28,90.92,49.16,46.52,32.74,91.8,96.53,77.26,94.19,100.5,94.24,29.42,32.85
2009-05-29,92.53,50.17,47.45,33.24,94.17,97.95,77.835,93.68,101.81,96.2,30.12,33.75
2009-06-01,94.77,52.13,48.62,34.64,91.09,97.43,78.95,94.24,100.63,95.73,31.02,35.17
2009-06-02,94.85,52.78,49.04,34.14,91.58,98.15,78.72,94.94,101.35,96.36,31,34.65
2009-06-03,93.65,52.43,47.58,32.93,92.44,98.65,78.27,94.82,101.31,94.41,29.72,34.57
2009-06-04,94.53,53.18,47.88,33.54,90.53,98.22,78.51,94.975,100.29,96.23,30.92,35.59
2009-06-05,94.55,53.2,47.29,33.61,89.84,97.7,78.76,94.84,99.9,93.71,30.5,35.14
2009-06-08,94.16,52.57,47.19,33.09,89.61,97.5,78.9,93.97,99.51,93.56,30.55,35.01
2009-06-09,94.64,52.81,47.77,33.15,89.6,98.24,79.05,93.99,100.18,93.83,31.049,35.05
2009-06-10,94.4,52.6,47.86,33.568,88.19,97.95,79.15,93,100.23,93.86,31.25,34.38
2009-06-11,94.82,52.62,48.68,34.29,89.17,98.29,79.33,93.45,100.42,93.7,32.03,33.74
2009-06-12,95.08,52.78,48.43,33.74,89.97,99.02,79.74,94.29,100.23,92.17,31.52,34.69
2009-06-15,92.9,51.36,46.69,32.53,90.78,99.05,78.56,93.81,100.12,91.1,30.95,33.13
2009-06-16,91.64,50.5,46.15,32.04,92.36,98.99,77.81,93.08,100.45,91.93,30.88,32.66
2009-06-17,91.55,50.77,46.28,31.68,91.84,99.11,77.36,94.39,99.79,92.35,30.95,32.2
2009-06-18,92.219,51,46.2,31.59,90.45,97.85,78.1,93.93,99.54,91.61,31.06,32.36
2009-06-19,92.04,51.31,46.93,31.75,91.69,98.59,78.18,93.1,100.17,91.9,30.45,32.71
2009-06-22,89.28,49.49,45.42,30.6,92.58,98.95,77.12,92.46,100.34,90.54,29.25,31.04
2009-06-23,89.35,49.09,45.06,30.55,93.67,99.75,77.25,91.3,100.83,90.92,29.87,31.31
2009-06-24,90.118,49.62,45.1,31.22,92.73,99.59,77.64,91.83,100.31,91.45,29.81,31.35
2009-06-25,92.08,51.053,46.05,32.15,94.43,100.37,78.38,91.91,100.89,92.31,30.44,31.85
2009-06-26,91.84,51.23,45.96,32.32,94.59,100.42,78.36,93.31,100.89,92.29,30.13,32.13
2009-06-29,92.7,51.23,46.35,32.56,94.73,100.31,79.34,93.79,100.96,92.04,30.51,32.21
2009-06-30,91.95,51.08,45.81,32.23,94.57,100.28,79.71,94.08,101.64,91.18,30.05,32.42
2009-07-01,92.33,51.87,46.57,32.82,94.08,99.7,79.18,93.77,101.04,92.39,29.67,32.74
2009-07-02,89.81,49.91,45.23,31.92,94.3,99.71,77.8,93.74,100.79,91.25,28.84,31.25
2009-07-03,89.81,49.91,45.23,31.92,94.3,99.71,77.8,93.74,100.79,91.25,28.84,31.25
2009-07-06,89.8,49.47,45.29,31.85,94.12,99.95,76.64,93.45,100.55,90.76,28.1,31.9
2009-07-07,88.06,48.4,44.19,31.1,94.75,99.55,75.57,93.08,100.71,90.71,27.58,30.72
2009-07-08,88,48.07,44.01,30.74,96.5,100.46,76.03,92.74,101.07,89.27,26.8,30.42
2009-07-09,88.17,47.87,44.55,31.291,95.35,100.5,77.12,92.21,100.25,89.51,27.09,29.93
2009-07-10,87.96,48.1,44.03,30.92,96.23,100.9,76.53,93.25,100.65,89.58,26.69,29.88
2009-07-13,90.102,49.26,44.8,31.14,95.69,100.84,76.7,93.38,100.24,90.19,26.87,31.06
2009-07-14,90.61,49.55,45.04,31.48,94.1,100.62,77,93.53,100.16,90.81,26.94,31.42
2009-07-15,93.26,51.46,46.58,33.17,91.68,99.69,78.7,93.4,99.89,92.24,27.58,32.5
2009-07-16,94.15,52.1,46.99,33.23,92.67,100.38,78.94,94.1,100.51,91.98,27.82,32.92
2009-07-17,94.13,51.9,46.82,33.57,91.24,100.07,79.01,94.24,100.47,91.93,28.18,32.15
2009-07-20,95.131,52.54,47.73,34.77,91.72,100.48,80.11,94.6,101.05,93.28,28.77,33.19
2009-07-21,95.57,52.45,48.03,34.665,93.55,101.9,80.5,95.13,101.28,93.13,28.83,33.12
2009-07-22,95.55,52.86,48.15,34.59,92.71,101.63,80.6,95.43,101.01,93.44,28.76,33.15
2009-07-23,97.661,54.53,48.96,35.57,91.01,101.46,81.42,95.35,100.52,93.26,29.34,34.3
2009-07-24,98.06,54.81,49.26,35.4,91.45,101.74,81.9,95.79,100.57,93.41,29.71,34.6
2009-07-27,98.35,55.09,49.31,35.71,90.4,101.51,82.05,96.35,100.38,93.71,29.81,35.25
2009-07-28,97.89,55.12,49.1,35.55,91.2,101.9,82.14,96.37,100.29,92.11,29.51,35.11
2009-07-29,97.652,54.84,48.7,34.75,91.7,102.54,82.42,95.81,100.24,91.2,28.13,34.61
2009-07-30,98.67,55.8,49.65,35.61,93,103.1,83.1,96.06,100.81,91.62,29.3699,35.82
2009-07-31,98.81,55.57,50.41,35.78,94.81,104.46,84.45,96.515,101.34,93.35,30.27,35.85
2009-08-03,100.44,56.54,51.58,37.12,93.06,103,83.9,96.96,100.39,93.87,30.99,36.56
2009-08-04,100.7,57.11,51.5,36.78,92.32,102.48,83.72,96.64,100.03,94.68,31.26,38.3
2009-08-05,100.41,56.54,51.29,36.47,90.94,102.5,83.45,97.6693,100.11,94.78,31.5,39.85
2009-08-06,99.89,55.75,50.97,36.17,91.25,102.22,82.79,97.99,99.95,94.6,31.07,39.6
2009-08-07,101.202,57.09,50.92,36.53,90.49,102.2,83.37,97.93,100.08,93.75,30.81,41.44
2009-08-10,100.99,57.19,50.61,36.12,91.62,102.52,83.75,97.74,100.27,92.927,30.93,40.62
2009-08-11,99.73,56.27,50.32,35.44,92.68,103.05,83.55,97.71,100.71,92.79,30.25,39.42
2009-08-12,100.8,57.12,50.89,35.76,91.69,102.15,83.34,97.44,100.32,92.95,30.65,39.68
2009-08-13,101.57,57.59,51.67,36.38,92.99,103.14,82.28,96.91,100.65,93.72,30.94,39.87
2009-08-14,100.79,56.41,51.23,35.72,93.35,103.12,81.87,97.73,100.54,93,30,39.51
2009-08-17,98.31,54.82,49.58,34.32,94.73,103.29,79.87,97.07,100.9,91.61,29.16,37.53
2009-08-18,99.09,55.55,50.44,35.07,94.18,103.03,81.25,96.87,101.12,92.06,29.82,37.99
2009-08-19,99.96,56.23,50.87,35.16,94.96,103.36,81.58,97.47,101.63,92.532,30.6,37.71
2009-08-20,100.99,56.84,51.23,35.77,95.74,103.85,81.33,97.35,102.24,92.27,30.25,39.24
2009-08-21,102.97,58.15,52.35,36.31,93.77,103.38,82.44,97.98,101.83,93.65,30.63,40.11
2009-08-24,102.96,58.13,52.34,36.47,95.47,103.91,82.01,97.65,102.19,92.34,31.98,39.88
2009-08-25,103.16,58.38,52.86,36.39,96.01,104.09,82,98.23,101.89,92.76,30.52,40.32
2009-08-26,103.17,58.51,52.64,36.28,96.45,104.78,82.32,98.1,102.18,92.79,30.5068,40.5
2009-08-27,103.4,58.42,53.04,36.21,96.07,104.3,81.9,98.13,101.81,93.19,30.25,40.82
2009-08-28,103.38,58.05,53.07,36.02,96.51,104.82,82.31,98.2,101.85,93.87,30.9,41.09
2009-08-31,102.46,57.2,52.68,35.31,96.6,105.33,82.32,98.41,101.76,93.4,30.4,40.58
2009-09-01,100.2,55.92,51.37,34.64,96.06,104.31,80.85,97.88,100.98,93.9,29.76,38.51
2009-09-02,99.82,55.64,51.31,35.01,97.46,104.62,80.42,97.48,101.14,96.19,29.3,37.75
2009-09-03,100.65,56.26,51.71,35.71,96.86,104.8,80.94,98.12,101.27,97.46,28.32,38.42
2009-09-04,102.06,57.05,52.5,36.4,95.21,104.87,81.56,98.09,101.25,97.529,28.57,38.88
2009-09-07,102.06,57.05,52.5,36.4,95.21,104.87,81.56,98.09,101.25,97.529,28.57,38.88
2009-09-08,102.94,57.68,53.54,37.15,94.54,104.6,82.72,98.51,101.46,97.43,29.36,40.13
2009-09-09,103.73,58.67,54.2,37.35,94.43,104.57,81.94,99.76,101.78,97.08,29.86,40.94
2009-09-10,104.79,59.4,54.68,37.84,96.17,105.26,83.21,99.76,102.02,97.7,30.2,41.52
2009-09-11,104.77,59.42,54.61,37.86,96.7,106.21,84,99.75,102.25,98.78,29.7075,41.39
2009-09-14,105.28,60.05,54.72,37.72,95.74,105.67,84.1,100.33,102.02,97.96,30.12,42.58
2009-09-15,105.72,60.54,54.73,38.17,95.25,105.61,84.7,101.24,102.08,98.9,30.15,43.33
2009-09-16,107.32,61.79,55.81,39.13,95.42,105.94,85.79,101.73,102.28,99.91,30.18,45.02
2009-09-17,107.16,61.66,55.45,38.92,96.62,106.46,85.94,102.68,102.41,99.34,29.87,44.8
2009-09-18,106.72,61.91,55.6,39.03,95.76,105.79,85.7,102.41,101.94,98.67,29.92,44.79
2009-09-21,106.45,61.74,55.01,38.69,95.98,106.04,85.75,102.41,101.83,98.36,29.41,44.08
2009-09-22,107.07,62.02,55.77,39.28,96.18,106.29,85.65,102.18,102.07,99.67,30.12,45.04
2009-09-23,106.18,61.43,55.29,38.69,96.47,106.34,85.91,101.97,102.29,98.83,30,43.53
2009-09-24,105.01,60.2,54.48,37.93,96.75,106.51,86.07,101.86,102.19,97.55,29.31,42.09
2009-09-25,104.45,59.83,54.25,38.09,97.98,106.92,85.79,102.02,102.34,97,29.25,42.06
2009-09-28,106.32,61.26,54.99,38.58,98.84,107.19,86.47,102.12,102.55,97.05,28.74,43.7
2009-09-29,106,60.99,54.66,38.669,98.75,106.77,86.37,102,102.51,97.43,28.62,42.97
2009-09-30,105.59,60.24,54.68,38.91,98.66,106.68,86.35,103.02,102.88,98.85,29.68,42.67
2009-10-01,103,58.44,53.25,37.85,99.7,105.12,83.39,102.51,103.12,97.89,30.15,40.86
2009-10-02,102.49,58,52.66,37.86,99.01,104.44,83.42,102.23,102.92,98.37,29.07,40.46
2009-10-05,104.02,59.04,53.42,38.74,99.02,105,84.54,102.79,102.98,99.82,29.42,41.55
2009-10-06,105.51,60.14,54.32,39.38,98.04,104.78,84.25,103.76,102.97,102.28,30.22,41.56
2009-10-07,105.8,60.16,54.52,39.34,99.19,105.45,84.87,103.57,103.42,102.361,29.6,41.43
2009-10-08,106.61,60.71,55.31,39.82,98.15,104.86,85.41,103.95,103.32,103.64,30.51,42.21
2009-10-09,107.26,61.42,55.17,39.85,95.9,103.94,85.74,104,102.79,102.84,30.32,42.62
2009-10-12,107.68,61.43,55.5,40.18,96.05,104.3,85.72,104.19,103.04,103.56,30.94,42.55
2009-10-13,107.46,61.17,55.38,40.25,96.55,104.5,85.7,104.06,103.62,104.26,31.07,41.91
2009-10-14,109.31,62.34,56.71,41.55,95.12,104,86.04,104.13,103.17,104.18,31.45,43.45
2009-10-15,109.71,62.3,56.97,41.32,94.68,103.98,86.02,104.07,103.25,102.86,31.94,43.12
2009-10-16,108.89,61.68,56.11,40.75,95.45,104.06,86.01,103.69,103.58,103.18,32.55,41.95
2009-10-19,109.79,62.19,57.01,41.53,96.2,104.59,86.03,103.9,104.24,104.23,32.74,42.92
2009-10-20,109.211,61.33,56.71,40.98,96.72,105.26,86.19,104.04,104.33,103.42,32.68,42.12
2009-10-21,108.23,60.5,56.52,40.76,96.14,104.82,86.34,103.77,103.92,103.745,33.39,41.79
2009-10-22,109.33,61.34,57.07,41.1,95.67,105.44,87,103.35,103.41,103.92,33.24,42.73
2009-10-23,108.08,60.058,56.17,40.76,94.95,104.86,86.85,103.24,103.19,103.49,32.87,42.26
2009-10-26,106.91,59.52,55.32,40.25,93.72,104.42,86.9,102.75,102.72,101.86,32,42
2009-10-27,106.42,58.79,54.88,39.55,95,105.32,86.22,102.41,103.537,101.85,32.12,41.36
2009-10-28,104.41,56.83,53.56,37.74,95.45,104.61,84.8,101.43,103.62,100.73,31.26,39.63
2009-10-29,106.65,57.91,55.14,39.41,94.41,104.74,85.99,101.48,103.63,102.688,32.2,41.34
2009-10-30,103.56,56.33,53.3,37.57,95.78,105.68,85.18,102.02,104.01,102.53,31.11,40.55
2009-11-02,104.32,56.22,53.82,38.13,95.05,105.04,85.14,101.06,103.87,103.95,31.46,40.61
2009-11-03,104.65,57.07,53.61,38.19,94.1,104.56,85.33,100.69,103.66,106.46,32.18,41.19
2009-11-04,104.92,56.25,54.15,38.9,93.24,104.97,85.46,100.98,103.86,107.1,32.28,40.45
2009-11-05,106.85,58.04,54.85,39.7,93.24,105.04,85.53,101.24,104.06,106.98,32.17,41.29
2009-11-06,107.13,58.08,55.01,39.65,93.33,105.32,85.61,101.42,104.32,107.43,31.45,40.65
2009-11-09,109.57,59.22,56.55,41.11,93.44,105.38,85.95,101.84,104.86,108.19,32.2,42.561
2009-11-10,109.59,58.85,56.25,40.92,93.27,105.31,85.92,102.39,104.68,108.39,31.97,42.35
2009-11-11,110.15,59.26,56.418,41.27,93.66,105.7,85.97,102.44,105.06,109.6,32.29,43.13
2009-11-12,109.03,58.17,55.6,40.35,93.49,105.7,86.07,102.44,104.57,108.21,31.57,42.62
2009-11-13,109.62,58.73,56.38,41.04,93.92,106.01,85.9,102.53,104.61,109.74,31.24,43.19
2009-11-16,111.21,60.28,57.28,42.07,95.02,106.51,86.3,102.95,105.4,111.63,32.23,44.17
2009-11-17,111.339,60.28,56.9,41.92,95.53,106.67,86.28,102.74,105.68,111.97,32.64,43.54
2009-11-18,111.27,60.16,56.72,41.59,94.97,106.32,86.06,102.8,105.65,112.25,32.52,44.26
2009-11-19,109.82,58.66,55.65,40.82,95.14,106.45,86.24,102.75,105.66,112.3,32.06,43.38
2009-11-20,109.43,58.59,55.34,40.65,95.12,105.95,86.22,102.66,105.66,112.94,31.81,43.05
2009-11-23,110.82,59.61,56.33,41.5,95,105.95,86.13,102.79,105.75,114.29,31.89,43.54
2009-11-24,110.99,59.34,56.1,41.27,95.6,106.36,86.18,103.03,105.86,114.73,31.26,42.9
2009-11-25,111.38,59.33,56.85,41.75,96.04,106.75,86.22,103.18,106.28,116.62,31.81,43.07
2009-11-26,111.38,59.33,56.85,41.75,96.04,106.75,86.22,103.18,106.28,116.62,31.81,43.07
2009-11-27,109.57,57.58,55.21,40.13,96.4,106.72,85.62,102.56,106.51,115.06,31.16,41.85
2009-11-30,109.94,58.09,55.39,40.52,96.63,107.25,85.9,102.38,106.57,115.64,31.51,43.42
